page,time_in_video,mode,font_size,color,send_time,danmu_pool,user_hash,danmu_id,content
1,228.537,1,25,16777215,1759291464,0,5f28786,1947836995783553280,绷不住了
1,18.789,1,25,16777215,1759287756,0,ef53a31a,1947805889751389696,网络游戏不是危害，沉迷网络游戏才是危害
1,62.34,1,25,16777215,1759287513,0,c8452aca,1947803851378402304,游戏不是不能关，只是关的话，对经济的冲击并不是一两个人可以承担的
1,593.822,1,25,16777215,1759286936,0,e594c241,1947799009322774528,爸爸
1,66.6,1,25,16777215,1759286102,0,84d796d2,1947792020848880640,幽默劳保
1,28.988,1,25,16777215,1759286048,0,84d796d2,1947791561388012800,劳保
1,9.971,1,25,15138834,1759284143,0,8f2bb33c,1947775580913042944,都给我投币！！！！
1,84.136,1,25,16777215,1759283691,0,2912c463,1947771795906398976,短视频煽动＋家长的无知才是原因
1,72.333,1,25,16777215,1759283633,0,2912c463,1947771309266327808,自己没能力教育就别生孩子
1,22.622,1,25,16777215,1759283583,0,2912c463,1947770889844458752,小丑
1,11.279,1,25,16777215,1759281766,0,12c31b59,1947755645092913920,不如去禁烟
1,41.4,1,25,16777215,1759276212,0,e538ce6d,1947709052683984896,有输血，尽管搞
1,15.087,1,25,16777215,1759276081,0,599376c5,1947707955042327040,真招笑，自己教育失败怪游戏
1,92.86,1,25,16777215,1759266512,0,4599423e,1947627681181411840,打到马云的游戏
1,272.928,1,25,16777215,1759260858,0,4ba7bed1,1947580255606777856,哎 所以还不如不生 生下来孩子也苦 
1,216.928,1,25,16777215,1759260758,0,4ba7bed1,1947579416737578496,不是 这是自己教育方法有问题吧……
1,61.7,1,25,16777215,1759260614,0,4ba7bed1,1947578207100576256,那一开始为什么要把手机平板给孩子呢？
1,597.079,1,25,16777215,1759258387,0,2d4cd640,1947559525192338688,我想这些组织应该都没登记备案所以是非法的
1,0.0,1,25,16777215,1759257866,0,2d4cd640,1947555153251036416,这些家长是一群右翼乌合之众
1,51.391,1,25,16777215,1759256723,0,2a3cd95c,1947545571128746496,其实就是自己能力不足改变不了生活，妄想自己的后代能够替自己翻身
1,357.841,1,25,16777215,1759254462,0,c9140070,1947526599663136768,邪恶结社
1,76.892,1,25,16777215,1759253509,0,bf3eeb87,1947518607114668288,游戏市场何止700亿
1,608.16,1,25,16776960,1759251534,0,85b91398,1947502040829837312,若生来不是天之骄子，那一辈子平平安安也已足够幸运
1,64.385,1,25,16777215,1759250254,0,23abcb5d,1947491305014441472,把他们短视频账号关了，不让粉丝变现就老实了。（狗头
1,441.915,1,25,16777215,1759249640,0,36370686,1947486149207502848,傻子共振！ 说的好
1,601.371,5,25,16646914,1759248899,0,d8d44547,1947479935304734464,"接下我的三连吧,UP!"
1,42.388,1,25,16777215,1759248469,0,744f585b,1947476324822577920,想救儿子去找杨永信呀
1,500.922,5,25,16646914,1759248388,0,a6810bab,1947475645253306880,指正：不可忤逆的教条
1,222.485,1,25,16777215,1759247888,0,75441e2e,1947471454262170112,太招笑了
1,363.293,1,25,16777215,1759247860,0,9b4a67ff,1947471220488961024,此时已经成傻子共振了
1,229.936,1,25,16777215,1759247709,0,9b4a67ff,1947469951745539072,马云：游戏哪有放贷赚钱啊
1,559.987,1,25,16777215,1759247670,0,e3cc7221,1947469628154624000,老师会不顾事实的说孩子很聪明，就是不爱读书
1,53.616,5,25,16765698,1759247309,0,67f08bc7,1947466593534046720,红豆吃多，相思了
1,37.345,1,25,16777215,1759247015,0,595ec7c,1947464128340362752,为啥我儿子也玩手机游戏，有考上重点中学买的奖品--笔记本电脑，但现在读高中成绩预计一本，并没有染上网瘾游戏瘾？
1,119.0,1,25,15138834,1759246948,0,99df7201,1947463568375388928,早在这个时候，我就已经发现的不对了
1,452.365,1,25,16777215,1759246084,0,489b6ce5,1947456318135146496,说句不好听的，其实每个子女是啥样八字已经基本安排好了……
1,49.783,1,25,16777215,1759245018,0,83a07578,1947447379519754752,张口就来？你家畸形？
1,49.783,1,25,16777215,1759244978,0,83a07578,1947447040502690048,数千万？
1,23.633,1,25,16646914,1759244559,0,807eeeab,1947443529249336320,父母不给孩子买手机电脑，孩子还能爬网上去？
1,5.556,1,25,16777215,1759244552,0,fc6a578e,1947443473489751296,单纯认知底下
1,458.418,1,25,16777215,1759243727,0,b26cfb21,1947436547318581760,不然呢，上班和生养孩子本来就是矛盾的
1,412.068,1,25,16777215,1759243668,0,b26cfb21,1947436056719365632,反生育宣传片
1,146.252,1,25,16777215,1759243584,0,abc17987,1947435345944096256,甲方保护
1,95.458,1,25,16777215,1759243221,0,b898d85f,1947432304762948096,蠢货是无药可治的 游戏里亚索教得 你看 一个游戏人物都能比大部分家长通透
1,480.971,5,25,16646914,1759243138,0,d6166868,1947431607820938496,？
1,237.388,5,25,16646914,1759242857,0,d6166868,1947429254187390720,嘉豪？
1,60.668,1,25,16777215,1759242848,0,a9e0fef7,1947429174403297280,傻子共振
1,218.723,1,25,16777215,1759242815,0,d6166868,1947428899760420352,？
1,17.781,1,25,16777215,1759242805,0,a9e0fef7,1947428814976736256,电子宠物
1,501.463,1,25,16777215,1759242599,0,2888c8f4,1947427087577212928,NPD
1,59.987,1,25,16777215,1759242270,0,d6166868,1947424323296375040,？
1,114.904,1,25,16777215,1759241953,0,2c9de9c8,1947421667521603072,牙疼就去看医生
1,553.755,1,25,16777215,1759241444,0,272f6ebc,1947417400085747712,就从来没有正常过
1,456.034,1,25,16777215,1759240965,0,e7bd5c97,1947413380382594816,穷就不要生，真的
1,379.682,1,25,16777215,1759240818,0,9c5161ab,1947412146753943552,说白了还是文化和认知水平太低了
1,41.856,1,25,16777215,1759240610,0,57304908,1947410405094045440,你儿子想开F1不想玩电脑，你有钱吗？
1,248.435,1,25,16777215,1759240571,0,9c5161ab,1947410075749199360,下沉市场，无数奇葩营销商机的藏宝地
1,62.383,1,25,16777215,1759240439,0,9c5161ab,1947408963621091840,请问UP，几千万的畸形家庭这个数据哪里来的
1,53.627,1,25,16777215,1759240415,0,9c5161ab,1947408768585829888,都是MCN孵化的，几千万畸形家庭怕是夸张了
1,136.336,1,25,16777215,1759239984,0,fa8aa8dd,1947405147483964416,耶，小七耶接广了！
1,66.622,1,25,16777215,1759238915,0,3ecfa41e,1947396179575092992,他们绝大多数都是为了流量而来，剩的几个是真傻又不觉得自己错
1,378.047,1,25,16777215,1759238293,0,a6c75ffa,1947390963429378816,这些家长才是最该送去治疗的。。。
1,221.986,1,25,16777215,1759237394,0,e40c3551,1947383423077214720,马云：？？？？
1,153.413,1,25,16777215,1759237343,0,e40c3551,1947383000702884096,一群伪人，自己抽烟喝酒打麻将炸金花刷短视频就没关系，孩子玩个游戏跟要他们狗命一样
1,335.367,1,25,16777215,1759237100,0,274043f5,1947380962212532480,哈哈哈哈哈哈哈
1,335.999,1,25,16777215,1759234734,0,7f75a028,1947361110202312960,这种爹是真该打，自己不知道自己几斤几两，却一直望子成龙，你配吗？
1,215.407,1,25,16777215,1759234581,0,7f75a028,1947359830679673344,哈哈哈哈哈，纯乐子
1,72.621,1,25,16777215,1759234505,0,28966a69,1947359191383557888,关闭麻将
1,62.333,1,25,16777215,1759234470,0,7f75a028,1947358897799127296,乐子
1,28.391,1,25,16777215,1759234432,0,7f75a028,1947358575919770368,哈哈哈哈哈
1,8.618,1,25,16777215,1759234399,0,7f75a028,1947358300866037760,这才是真正的败家子
1,312.336,1,25,16777215,1759234065,0,92b4a926,1947355497930137600,打的好狠啊，这种力度能把手打断了吧
1,216.823,1,25,16777215,1759234004,0,6d1c2526,1947354987290431744,《阿里巴巴游戏有限公司》
1,292.077,1,25,16777215,1759232833,0,dcf9db2,1947345167091158528,神人
1,122.04,1,25,16777215,1759232812,0,806aea38,1947344985334905856,牙痛去看牙医
1,389.864,1,25,16777215,1759232186,0,b3d097d1,1947339734259552000,666
1,414.772,1,25,16777215,1759232170,0,2745a96a,1947339602977788416,“毕竟是自己生的，没人比他们更爱孩子”
1,296.041,1,25,16777215,1759231999,0,2745a96a,1947338163886937344,不属于自己的圈子别硬挤
1,232.073,1,25,16777215,1759230665,0,22ac92d6,1947326980848464384,单机：是的孩子们我逃过一劫
1,72.678,1,25,16777215,1759230268,0,265d8065,1947323650436881920,我初中有个同学照样玩游戏读书也不误
1,153.482,1,25,16777215,1759229902,0,b8db5fbc,1947320579862988032,我就在用这个，还不错
1,87.315,1,25,16777215,1759229749,0,86790533,1947319290928201472,我再充五个648，给游戏公司提提速
1,577.164,1,25,16777215,1759228348,0,e6cbff88,1947307543026728192,可惜的是，能看的进去这个视频的大部分是正常的家长
1,575.862,1,25,16777215,1759228142,0,3e1bca02,1947305813731309568,我就是家长，没有反对过儿子玩手机玩游戏，只是提醒他做好时间管理，现在他大学都毕业了
1,50.639,1,25,16777215,1759227937,0,4895530,1947304089805781760,神经
1,619.673,1,25,16777215,1759227630,0,ac52e4f0,1947301515040048896,我全没有咋办
1,42.647,1,25,16777215,1759227257,0,f5f969f8,1947298385409584128,666666
1,71.898,1,25,16777215,1759227078,0,ac52e4f0,1947296886466127872,我是单机游戏的呢
1,47.488,1,25,16777215,1759226635,0,7932d4bb,1947293173122594304,這兒子被毀了吧
1,37.748,1,25,16777215,1759226625,0,7932d4bb,1947293091501376512,?????
1,21.583,1,25,16777215,1759226609,0,7932d4bb,1947292956059083776,?
1,244.737,1,25,16776960,1759226352,0,46f4733f,1947290793811261184,3D人士组成的家庭
1,331.995,1,25,16777215,1759225742,0,a5ca2446,1947285681349454592,莫欺少年穷！
1,315.811,1,25,16777215,1759225577,0,61e5baca,1947284297279055616,打得好，等你老孩子也这样打你
1,347.84,1,25,16777215,1759225520,0,c45cd1a8,1947283817367376896,乌合之众
1,492.446,5,25,16646914,1759224837,0,8f953982,1947278087536616448,我不玩网游，觉得没什么意思
1,210.949,5,25,16646914,1759223954,0,41778725,1947270678625793536,王健林这招太狠了
1,11.292,1,25,16777215,1759223886,0,ac780799,1947270113762492160,又来了，自己感动自己自我神圣化唯独拒绝思考自己的问题
1,73.228,1,25,16777215,1759223805,0,5ea85e4a,1947269431433129216,他想过全世界可能错的地方，唯独没想过自己会不会错
1,101.305,1,25,16777215,1759223774,0,745e89c4,1947269173323809280,那追星的饭圈粉才是要关闭的
1,2.01,1,25,16777215,1759223600,0,a01dc396,1947267716004575744,短视频就是精神鸦片
1,372.592,1,25,16777215,1759223563,0,38a679f3,1947267403218146304,这不就是功利教育么
1,455.464,1,25,16777215,1759223558,0,8be4b55,1947267359765681408,家长不是刷不到 是刷到也不会当回事 只会嘲讽的冷笑一下关掉视频
1,15.344,1,25,16777215,1759223470,0,443370d,1947266624638186240,拯救儿子在外面骑车吗
1,15.422,1,25,16777215,1759223313,0,ec9a3532,1947265303977946624,关掉关掉 一定要关掉
1,258.023,1,25,16777215,1759222490,0,1080d37b,1947258402417958912,因为提供不了另外的娱乐方式
1,92.092,1,25,16777215,1759222407,0,1080d37b,1947257707958802432,还在责怪外因，就是不想想自己的问题。
1,230.692,1,25,16777215,1759222306,0,baa229ca,1947256858822005504,把家庭教育的失败甩在网络游戏身上
1,1.028,1,25,16777215,1759220956,0,f53962fd,1947245530015169280,为什么侮辱林则徐
1,60.743,1,25,16707842,1759219324,0,469be2c7,1947231844135118848,今天我来说说你~
1,59.038,1,25,15138834,1759219317,0,469be2c7,1947231779475918080,马云你听我说~
1,27.61,1,25,16777215,1759219296,0,b23b80ad,1947231608977460992,全是生意
1,450.22,1,25,16777215,1759219278,0,c5d70f05,1947231460012706560,龙生龙凤生凤，你又不是龙，凭什么望子成龙
1,349.221,1,25,16777215,1759219226,0,9039f127,1947231021330187264,背叛  不是  背判
1,12.995,1,25,16777215,1759219161,0,cf7cd821,1947230478402774784,他花的钱比我玩游戏花的都多
1,8.68,1,25,16777215,1759219137,0,cf7cd821,1947230275491056640,这才真是个败家子
1,87.934,1,25,16777215,1759218697,0,cafa6e0b,1947226580569579776,最可怕的是把孩子送给电疗法王的
1,226.501,1,25,16777215,1759218039,0,545c4d26,1947221064321333760,吓得我直接打开了一把游戏
1,88.312,1,25,16777215,1759217972,0,bad6686c,1947220497091595008,马云你听我说
1,85.845,1,25,16777215,1759217317,0,104e46b9,1947215005339131392,关闭网游玩单机是吧
1,538.854,1,25,16777215,1759216251,0,862a2a71,1947206060339737344,我放松的方式就是打游戏
1,1.756,1,25,16777215,1759215317,0,c7a6eef2,1947198232375643904,就试问这些家长舍不舍得掏钱自己去买武器然后毁了游戏公司？成天在那作秀，归根究底不就是自家小孩花了他们的钱呗
1,250.399,1,25,16777215,1759214894,0,1ab9731b,1947194684036634880,好些是剧本。。
1,232.819,1,25,16777215,1759214866,0,1ab9731b,1947194445724715008,只会上网，不长认知
1,91.922,1,25,16777215,1759214761,0,7c5cc4d4,1947193569039556864,把这钱给小孩买个5090，小孩天天喊你亲爹（滑稽
1,233.466,1,25,16777215,1759213345,0,c7671161,1947181690887606272,马云：我到是想啊，奈何找错人了
1,66.975,1,25,16777215,1759213340,0,20c954db,1947181647015531008,我玩单机
1,213.553,1,25,16777215,1759212793,0,a6bd67d5,1947177056928939776,这些家长看上去文化层次都不怎么高
1,91.227,1,25,16777215,1759212479,0,7a5accb6,1947174420615464704,游戏可不止700亿 打不过的
1,65.524,1,25,16777215,1759212128,0,fc848612,1947171475341923072,这就是钱多了，闲的荒。。 神奇的是，这样的人能赚到钱。。。
1,30.943,1,25,16777215,1759212031,0,ee2bdebe,1947170665623247104,这下看懂了
1,482.307,1,25,16777215,1759211903,0,2319d93c,1947169594112974080,啊？？
1,64.593,5,25,16777215,1759211813,0,2ab517bb,1947168838609690624,还好我是玩单机游戏的，吓死我了
1,5.304,1,25,16777215,1759210700,0,57f4cf31,1947159501845377792,麻将扑克牌也是
1,334.402,1,25,16777215,1759210391,0,21040313,1947156905621649920,贵族学校，孩子心理压力更大，没有很强的心理防御能力，很难适应
1,604.208,1,25,16777215,1759210311,0,dc3a7c52,1947156234859839232,加油！
1,428.553,5,25,16740868,1759208999,0,e3e1e16d,1947145232822924032,孩子自毁可能才是对这些家长的惩罚，但是代价是自己的生命
1,379.182,5,25,16740868,1759208922,0,e3e1e16d,1947144587864946688,刀背向手机，刀尖向孩子
1,342.21,1,25,16777215,1759208852,0,e3e1e16d,1947143993699898368,这个好像现实被欺压但是虚拟世界里就是王的设定啊
1,84.786,1,25,16777215,1759208695,0,8eb3495a,1947142678886413312,呼吁，严查这些家长，是不是戒网学校的股东？
1,61.424,1,25,16777215,1759208643,0,c2db2d,1947142243668466688,鬼图
1,73.904,1,25,16777215,1759208609,0,8eb3495a,1947141961400416000,教育不利
1,49.63,1,25,16777215,1759208313,0,f890e755,1947139473045787648,真正需要接受教育的其实是他们
1,40.918,1,25,16777215,1759207963,0,cde0b42f,1947136542443198208,唐王，是基因问题
1,619.684,1,25,16777215,1759206767,0,f66c1732,1947126503611503616,杀李元昊啊
1,431.899,1,25,16777215,1759206717,0,aef9b144,1947126089507942912,关键在于父母可以看见
1,62.498,1,25,16777215,1759206577,0,a551f5eb,1947124916403192832,不会教孩子就别生
1,413.939,1,25,16777215,1759206556,0,f66c1732,1947124740619559424,躺平报复鬼吹灯
1,300.005,1,25,16777215,1759206429,0,f66c1732,1947123671659350016,不是国际学校？
1,244.472,1,25,16777215,1759206374,0,f66c1732,1947123205772986880,奥迪
1,221.932,1,25,16777215,1759206351,0,f66c1732,1947123017020753664,马晕
1,11.547,1,25,16777215,1759206192,0,f66c1732,1947121684649979904,老版本
1,221.994,1,25,16777215,1759205721,0,9ec72c6c,1947117730168224768,马云；？？？
1,85.471,1,25,16777215,1759205614,0,9ec72c6c,1947116837217657856,所以正常人应该戒了短视频
1,35.96,1,25,16646914,1759204790,0,6ae797ee,1947109924669217792,这不是厌学了吗
1,398.785,1,25,16777215,1759204544,0,d451a8df,1947107861524468992,自闭症的罪恶根源？
1,215.433,1,25,16777215,1759204346,0,d451a8df,1947106201435653632,问题不在游戏，而是游戏内置付费与收入不匹配
1,120.385,1,25,16777215,1759204300,0,82996346,1947105811767954688,是不是傻啊 一天给一千 不许玩游戏 还能管一个月呢
1,554.816,1,25,16777215,1759204249,0,aa0bae6a,1947105381717305856,你放心，他们刷不到
1,9.816,1,25,16777215,1759204189,0,82996346,1947104883853736448,精神病
1,40.876,1,25,16777215,1759204138,0,7d805d12,1947104452352382976,疯子
1,384.942,1,25,16777215,1759204079,0,aa0bae6a,1947103956459467008,家中逃避自身责任，认为花了钱就心安，把责任推给游戏和其他什么事
1,9.38,1,25,16777215,1759203791,0,d10a730b,1947101541203299072,贩卖焦虑
1,58.828,1,25,16777215,1759200644,0,8289a284,1947075144216834048,精神病共振
1,72.685,1,25,16777215,1759200553,0,78be89d1,1947074380979138816,说不定这个人自己已经小视频上瘾了
1,119.329,1,25,16777215,1759200349,0,1633199e,1947072672547166976,？
1,51.515,1,25,16777215,1759200021,0,4482ea06,1947069914272041728,脑子有坑，自己不行指望孩子行
1,586.476,1,25,16777215,1759199603,0,6e782c0a,1947066409511492352,我是家长
1,70.198,1,25,16777215,1759199583,0,f3976073,1947066246512772608,估计已经形成产业了
1,11.29,1,25,16777215,1759199574,0,87c1ebd9,1947066170084028672,8.9个月能花五六十万？天天希尔顿?
1,69.066,1,25,16777215,1759198329,0,5dd5c940,1947055725914798592,求求马云关闭游戏
1,498.661,1,25,16777215,1759198184,0,bc2d127d,1947054509113087232,一群魔怔人
1,336.996,1,25,16777215,1759198012,0,bc2d127d,1947053061021592064,哈哈哈哈哈哈
1,255.603,1,25,16777215,1759197927,0,bc2d127d,1947052351110489088,非常符合农村家长
1,208.04,1,25,16777215,1759197867,0,bc2d127d,1947051850779878912,马云！马云关闭游戏，马云！
1,61.137,1,25,16777215,1759197770,0,e40e94c6,1947051034862658816,这种家长应该先去看看心理医生
1,40.131,1,25,16777215,1759197752,0,bc2d127d,1947050883447907584,魔怔了
1,31.616,1,25,16777215,1759197738,0,bc2d127d,1947050762895316224,神人
1,5.703,1,25,16777215,1759197708,0,bc2d127d,1947050514994752000,招笑
1,240.085,1,25,16777215,1759197697,0,4da8f17f,1947050421042409216,笑死了
1,576.973,1,25,16777215,1759196329,0,2506f408,1947038943799590656,有刷到，也听得懂
1,29.833,1,25,16777215,1759196286,0,62d823cd,1947038581395127808,还是吃太饱了
1,387.72,1,25,16777215,1759196139,0,2506f408,1947037356280321280,挺有钱啊
1,212.803,1,25,16777215,1759195923,0,8a0b7d8f,1947035537437670400,马云：？？？？
1,221.187,1,25,16777215,1759195510,0,c9c96a49,1947032076977650688,喊给马云也没问题，毕竟人家提供的基础网络服务
1,292.349,1,25,16777215,1759194541,0,24ec198d,1947023948089392640,都不是什么好鸟
1,61.263,5,25,16777215,1759193998,0,bc173e57,1947019388318793984,我的父母和他们周边的人都不会如此反游戏，真正反游的不过是一些毫无素养和教养的落后无知中年人
1,101.666,1,25,16777215,1759193662,0,edd90f4c,1947016576356724992,woc~原来是产业链~
1,60.771,1,25,16777215,1759192829,0,17017b24,1947009588578969344,呵呵，这笔只是想推卸责任或者搞自己的利益
1,490.767,1,25,16777215,1759191933,0,34144773,1947002073040686592,儿子也解脱了
1,419.171,1,25,16777215,1759191862,0,34144773,1947001472802346496,家长从来不会认错的
1,373.857,1,25,16777215,1759191816,0,34144773,1947001092404184832,非法组织
1,97.734,1,25,16646914,1759191272,0,f6563341,1946996524001592064,羊永信：我不到啊
1,346.741,1,25,16777215,1759179827,0,f04c6978,1946900518270129664,练练拳击打回去。。。
1,297.26,1,25,16777215,1759177214,0,e4a716eb,1946878595859355904,便宜
1,244.683,1,25,16707842,1759177152,0,e4a716eb,1946878079691853312,有钱也可以把家长送去改造
1,365.733,1,25,16777215,1759176587,0,9f1809c0,1946873335615162624,要不放过孩子吧……
1,50.73,1,25,16777215,1759176266,0,9f1809c0,1946870641773229312,他孩子真可怜
1,44.959,1,25,16777215,1759174796,0,7ccfd50d,1946858318480105216,不是林则徐，是祥林嫂
1,492.801,1,25,16777215,1759173399,0,e7ea7095,1946846591466619392,穷就不要生孩子
1,475.763,1,25,16777215,1759173375,0,e99f29ab,1946846395701237504,活该啊
1,216.043,1,25,16777215,1759173085,0,e99f29ab,1946843960832040960,一群乐子
1,613.642,1,25,16646914,1759170494,0,d5dbcb45,1946822228616822528,没钱的人有对钱的焦虑，挣不到钱就会疯魔，所以孩子成了他们的希望，希望变成了普通，他们就疯了
1,58.305,1,25,16777215,1759169128,0,56de27c8,1946810771019913984,爹瘾
1,391.037,1,25,16777215,1759168978,0,a3f049c,1946809506218670080,这个组织是不是转转的主要客户来源？[doge]
1,382.438,1,25,16777215,1759168822,0,db192865,1946808201991833344,父母孩子都好可怜
1,32.831,1,25,16777215,1759166170,0,e025a40b,1946785956611376640,这下看懂了
1,16.513,1,25,16777215,1759165126,0,444e22ff,1946777198409526528,？？？？？？？？
1,31.06,1,25,16777215,1759164173,0,d563a112,1946769199544414720,不会教育，只会威胁
1,109.051,1,25,16777215,1759162899,0,650c4fe2,1946758518858380032,网瘾=网游？这逻辑也信吗
1,15.017,1,25,16777215,1759162593,0,e0b5958e,1946755950074164992,建议关起来电击
1,49.861,1,25,16777215,1759161879,0,8fb107d3,1946749954652063744,林则徐不是这个人能侮辱的
1,583.276,1,25,16777215,1759161778,0,4cf02767,1946749113827920896,很正常我今年36岁了 也在玩游戏我儿子今年10岁  打算让他玩永劫无间
1,295.621,1,25,16777215,1759160360,0,585f5151,1946737215048720896,病急乱投医了属于是
1,138.926,1,25,16777215,1759159556,0,63afc06b,1946730475574270208,戒网瘾能挣多少?不如带货这钱
1,41.526,1,25,16777215,1759159000,0,2d8c32c4,1946725805594242304,疯了吧……
1,338.979,1,25,16777215,1759157845,0,8e00f8dc,1946716121248559872,好
1,15.721,1,25,16777215,1759157827,0,a37f7ca1,1946715968491936000,儿子：我的五六十万！
1,102.052,1,25,16777215,1759157773,0,18f3d556,1946715514407869696,杨永信说我又能复出了
1,257.567,1,25,16777215,1759157650,0,55222fdb,1946714483330775552,想想当年的杨教授
1,40.132,1,25,16777215,1759157469,0,4980d5dd,1946712961201069824,经典
1,352.043,1,25,16777215,1759157058,0,6a61731d,1946709513197564672,这不是有组织的鞋叫吗？
1,539.155,1,25,16777215,1759156388,0,344ada4f,1946703897125023744,孩子八岁以上就能选择跟爸爸还是跟妈妈
1,401.367,1,25,16777215,1759155835,0,3b33ae64,1946699261748699392,土鸡希望生出个金凤凰
1,88.901,1,25,16777215,1759155776,0,2113af13,1946698760814395392,这种家长 只剩下繁殖功能了
1,62.931,1,25,16777215,1759155767,0,fdf00c0f,1946698687087045632,傻子
1,58.666,1,25,16777215,1759155302,0,79f16b81,1946694787709372160,只能说你孩子没出息，就怪这怪那的
1,62.61,1,25,16777215,1759155077,0,85c7d476,1946692897227807488,这些可能是起号的
1,366.946,1,25,16777215,1759154570,0,3150a83e,1946688645386380032,我姐也受到这类人的影响，像被洗了脑一样
1,69.826,1,25,16777215,1759154374,0,c3b6b202,1946687002594654720,建议先把短视频先关了
1,390.776,1,25,16777215,1759154245,0,350ab08e,1946685921051489536,真有钱
1,154.751,1,25,16777215,1759154107,0,353863a4,1946684765159713024,你要吃饭，你不能放开头或结尾啊？
1,441.457,1,25,16777215,1759154063,0,b1501e7a,1946684390164346880,不是谁都有能力当父母的，而这些人却买有自觉
1,80.86,1,25,16777215,1759153804,0,3f5df1af,1946682222413601792,作为二十年WOWER，呼吁赶紧封禁这破游戏
1,13.38,1,25,16777215,1759153798,0,9f0a6e28,1946682171310413568,能不能先禁二手烟
1,219.716,1,25,16777215,1759153700,0,62fc6872,1946681345585877504,马云：？？？我搞金融得
1,239.098,1,25,16777215,1759153369,0,2411fc78,1946678574241244160,孩子們記住遇到這種情況請立刻報警順便控告你的父母
1,60.007,1,25,16777215,1759153253,0,b81df87a,1946677594645291264,那你喊吧，你做的贡献不如游戏一根
1,18.839,1,25,16777215,1759153194,0,b81df87a,1946677105513960960,啥鸟
1,589.535,1,25,16777215,1759152922,0,d48b83d0,1946674818519411968,要知道你采访的对象已经极端化了
1,188.642,1,25,16777215,1759152872,0,79b18ac9,1946674401210927104,能花大几万送机构我看也没多穷
1,0.703,1,25,16777215,1759152697,0,5297a21e,1946672936006687744,"自己没有能力去教育儿女, 所以只能把自己的失职归咎于游戏上"
1,284.144,1,25,16777215,1759152512,0,d48b83d0,1946671378820971264,一旦导致孩子选择网瘾，就是失败了，还死不承认
1,58.518,1,25,16777215,1759152267,0,d48b83d0,1946669329383276800,谁给他们支持的
1,373.775,1,25,16777215,1759151927,0,c3387c5,1946666473246682624,我想入群看笑话
1,15.499,1,25,16777215,1759151496,0,b6661223,1946662860567095296,只求禁止麻将字牌！！！
1,71.36,1,25,16777215,1759151159,0,71fe64de,1946660035971218432,你都那么老了，你孩子都结婚了把。。。
1,401.174,1,25,16777215,1759151077,0,3c5435d3,1946659341386472192,估计这些家长也没有那个理论知识来和孩子谈心来缓解孩子压力吧
1,14.828,1,25,16777215,1759150751,0,5991b627,1946656613780320512,现在沉迷短视频的更多
1,482.823,1,25,16777215,1759150600,0,8614e3c,1946655344206256384,自己不会飞，让孩子飞
1,295.404,1,25,16777215,1759150564,0,7b86bd0c,1946655042828596480,一年才一万多？？？？？？这哪啊
1,85.078,1,25,16777215,1759150452,0,ca6ffe10,1946654104194041600,全世界游戏产业上万亿，怎么可能关掉
1,53.754,1,25,16777215,1759150443,0,fb4864ed,1946654024200352768,确实是数千万
1,121.718,1,25,16777215,1759150231,0,fb12005b,1946652250580191744,我呼吁关闭火锅
1,344.92,1,25,16777215,1759149974,0,1aa2628c,1946650088810715136,小时候网络不普及的时候，街头打架惹事是青少年常态
1,50.846,1,25,16777215,1759149889,0,68d879f7,1946649378312358656,NONONO，这些不是家长，是演员。
1,322.726,1,25,16777215,1759149841,0,6304e81b,1946648980364802048,暴打孩子的家长想没想过自己在ICU被拔管的过程
1,62.704,1,25,16777215,1759149607,0,6458278,1946647014511408128,李阳呗
1,58.588,1,25,16777215,1759149515,0,8e941fc6,1946646243128284928,那单机游戏呢？
1,234.262,1,25,16777215,1759149307,0,994c7a96,1946644495932358144,都是赚流量罢了
1,504.551,1,25,16777215,1759149256,0,3dccbedc,1946644065772687104,知道现在年轻人为什么不愿意结婚生孩子了吧
1,70.643,1,25,16777215,1759149202,0,994c7a96,1946643618089527296,流量而已
1,225.668,1,25,16777215,1759149131,0,3860cc82,1946643023488212480,哈哈哈
1,193.706,1,25,16777215,1759148480,0,5187d38a,1946637559912297216,想靠“孩子”“暴富”吗？？？
1,42.595,1,25,16777215,1759148361,0,4e7ce5ff,1946636562079526400,肺雾
1,140.358,1,25,16777215,1759148225,0,1e0c6942,1946635420868244992,谢谢甲方爸爸！
1,124.432,1,25,16777215,1759148209,0,1e0c6942,1946635287447480576,支持支持
1,572.238,1,25,16777215,1759148061,0,e6eb3f59,1946634043173344000,家长刷不到又如何，我们刷到了
1,55.214,1,25,16777215,1759147904,0,1317efb8,1946632724341786624,心里变态了都
1,54.54,1,25,38979,1759147255,0,bee96a38,1946627287340756736,儿子：请输入文本
1,68.44,1,25,16777215,1759147219,0,e159bb36,1946626979117777920,无知
1,466.974,1,25,16646914,1759147095,0,8b143063,1946625944081398784,游戏后，就是短视频（儿童不能娱乐放松）
1,24.931,1,25,16777215,1759146701,0,448edb1f,1946622634792361984,搞笑呢
1,80.691,1,25,16646914,1759146676,0,8b143063,1946622423868756224,@杨教授
1,226.561,1,25,16777215,1759146404,0,70d0584a,1946620148610449152,马化腾:马云罪大恶极
1,318.379,1,25,16777215,1759146259,0,75a9c9e6,1946618926826185472,还好我爸不这样，我爸还会问我饭票是不是拿去上网了，没钱吃饭。。。
1,203.158,1,25,16777215,1759146180,0,540fd752,1946618268194582784,说实话，这种是最恐怖的，穷人互害
